id	ratio	positive	negetive	num
2014.07.05.	75.0	3	1	4
2014.07.06.	50.0	3	3	6
2014.07.07.	54.76	23	19	42
2014.07.08.	72.41	21	8	29
2014.07.09.	40.74	11	16	27
2014.07.10.	85.0	17	3	20
2014.07.11.	66.67	14	7	21
2014.07.12.	60.0	3	2	5
2014.07.13.	60.0	3	2	5
2014.07.14.	65.52	19	10	29
2014.07.15.	61.54	16	10	26
2014.07.16.	64.71	11	6	17
2014.07.17.	81.25	13	3	16
2014.07.18.	60.87	14	9	23
2014.07.19.	71.43	5	2	7
2014.07.20.	80.0	4	1	5
2014.07.21.	65.0	13	7	20
2014.07.22.	61.54	8	5	13
2014.07.23.	43.75	7	9	16
2014.07.24.	38.46	5	8	13
2014.07.25.	84.21	16	3	19
2014.07.26.	75.0	3	1	4
2014.07.27.	66.67	4	2	6
2014.07.28.	62.96	17	10	27
2014.07.29.	43.75	7	9	16
2014.07.30.	44.44	8	10	18
2014.07.31.	35.29	6	11	17
2014.08.01.	52.0	13	12	25
2014.08.02.	71.43	5	2	7
2014.08.03.	50.0	1	1	2
2014.08.04.	60.71	17	11	28
2014.08.05.	61.54	16	10	26
2014.08.06.	48.0	24	26	50
2014.08.07.	52.63	20	18	38
2014.08.08.	45.71	16	19	35
2014.08.09.	66.67	4	2	6
2014.08.10.	60.0	3	2	5
2014.08.11.	62.96	17	10	27
2014.08.12.	65.22	15	8	23
2014.08.13.	65.38	17	9	26
2014.08.14.	80.65	25	6	31
2014.08.15.	14.29	1	6	7
2014.08.16.	0.0	0	3	3
2014.08.17.	28.57	2	5	7
2014.08.18.	53.85	21	18	39
2014.08.19.	61.11	11	7	18
2014.08.20.	58.62	17	12	29
2014.08.21.	63.16	12	7	19
2014.08.22.	78.12	25	7	32
2014.08.23.	33.33	1	2	3
2014.08.24.	50.0	2	2	4
2014.08.25.	63.33	19	11	30
2014.08.26.	71.43	15	6	21
2014.08.27.	46.67	14	16	30
2014.08.28.	65.38	17	9	26
2014.08.29.	42.86	15	20	35
2014.08.30.	25.0	1	3	4
2014.08.31.	100.0	2	0	2
2014.09.01.	51.28	20	19	39
2014.09.02.	40.91	9	13	22
2014.09.03.	75.0	18	6	24
2014.09.04.	54.55	12	10	22
2014.09.05.	70.83	17	7	24
2014.09.06.	100.0	3	0	3
2014.09.07.	100.0	1	0	1
2014.09.08.	100.0	1	0	1
2014.09.09.	100.0	2	0	2
2014.09.10.	100.0	1	0	1
2014.09.11.	50.0	9	9	18
2014.09.12.	40.0	10	15	25
2014.09.13.	0.0	0	1	1
2014.09.14.	42.86	3	4	7
2014.09.15.	52.38	11	10	21
2014.09.16.	78.57	22	6	28
2014.09.17.	84.0	21	4	25
2014.09.18.	54.55	12	10	22
2014.09.19.	64.71	11	6	17
2014.09.20.	75.0	3	1	4
2014.09.21.	33.33	1	2	3
2014.09.22.	52.17	12	11	23
2014.09.23.	40.0	8	12	20
2014.09.24.	63.16	12	7	19
2014.09.25.	50.0	14	14	28
2014.09.26.	47.37	9	10	19
2014.09.27.	80.0	4	1	5
2014.09.28.	100.0	3	0	3
2014.09.29.	54.17	13	11	24
2014.09.30.	57.5	23	17	40
2014.10.01.	56.25	18	14	32
2014.10.02.	55.0	11	9	20
2014.10.03.	100.0	6	0	6
2014.10.04.	25.0	1	3	4
2014.10.05.	75.0	6	2	8
2014.10.06.	46.88	15	17	32
2014.10.07.	31.58	6	13	19
2014.10.08.	50.0	11	11	22
2014.10.09.	25.0	1	3	4
2014.10.10.	50.0	8	8	16
2014.10.11.	60.0	3	2	5
2014.10.12.	80.0	4	1	5
2014.10.13.	40.62	13	19	32
2014.10.14.	64.29	18	10	28
2014.10.15.	50.0	12	12	24
2014.10.16.	48.15	13	14	27
2014.10.17.	77.78	14	4	18
2014.10.18.	66.67	2	1	3
2014.10.19.	50.0	1	1	2
2014.10.20.	96.3	26	1	27
2014.10.21.	70.59	12	5	17
2014.10.22.	73.91	17	6	23
2014.10.23.	56.0	14	11	25
2014.10.24.	52.17	12	11	23
2014.10.25.	100.0	5	0	5
2014.10.26.	100.0	1	0	1
2014.10.27.	70.37	19	8	27
2014.10.28.	72.22	13	5	18
2014.10.29.	74.19	23	8	31
2014.10.30.	47.62	10	11	21
2014.10.31.	71.43	15	6	21
2014.11.01.	66.67	2	1	3
2014.11.02.	50.0	2	2	4
2014.11.03.	18.75	6	26	32
2014.11.04.	35.71	15	27	42
2014.11.05.	68.18	30	14	44
2014.11.06.	60.71	17	11	28
2014.11.07.	54.17	13	11	24
2014.11.08.	50.0	2	2	4
2014.11.09.	40.0	2	3	5
2014.11.10.	60.61	20	13	33
2014.11.11.	61.11	11	7	18
2014.11.12.	37.04	10	17	27
2014.11.13.	54.84	17	14	31
2014.11.14.	44.44	8	10	18
2014.11.15.	20.0	1	4	5
2014.11.16.	88.89	8	1	9
2014.11.17.	42.5	17	23	40
2014.11.18.	57.69	15	11	26
2014.11.19.	61.9	26	16	42
2014.11.20.	48.28	14	15	29
2014.11.21.	74.19	23	8	31
2014.11.22.	88.89	8	1	9
2014.11.23.	71.43	5	2	7
2014.11.24.	50.0	21	21	42
2014.11.25.	57.89	22	16	38
2014.11.26.	75.0	12	4	16
2014.11.27.	42.86	9	12	21
2014.11.28.	38.1	8	13	21
2014.11.29.	100.0	2	0	2
2014.11.30.	60.0	3	2	5
2014.12.01.	31.25	5	11	16
2014.12.02.	64.0	16	9	25
2014.12.03.	66.67	16	8	24
2014.12.04.	89.47	17	2	19
2014.12.05.	64.71	11	6	17
2014.12.06.	100.0	2	0	2
2014.12.07.	100.0	1	0	1
2014.12.08.	70.83	17	7	24
2014.12.09.	37.93	11	18	29
2014.12.10.	33.33	7	14	21
2014.12.11.	36.0	9	16	25
2014.12.12.	66.67	10	5	15
2014.12.13.	50.0	1	1	2
2014.12.14.	66.67	2	1	3
2014.12.15.	61.9	13	8	21
2014.12.16.	25.0	8	24	32
2014.12.17.	73.53	25	9	34
2014.12.18.	73.68	14	5	19
2014.12.19.	72.22	13	5	18
2014.12.20.	33.33	1	2	3
2014.12.21.	83.33	5	1	6
2014.12.22.	78.79	26	7	33
2014.12.23.	44.0	11	14	25
2014.12.24.	74.07	20	7	27
2014.12.25.	50.0	1	1	2
2014.12.26.	68.18	15	7	22
2014.12.27.	66.67	2	1	3
2014.12.28.	50.0	1	1	2
2014.12.29.	59.26	16	11	27
2014.12.30.	64.71	11	6	17
2014.12.31.	69.23	9	4	13
2015.01.01.	37.5	3	5	8
2015.01.02.	70.37	19	8	27
2015.01.03.	90.0	9	1	10
2015.01.04.	100.0	5	0	5
2015.01.05.	72.73	16	6	22
2015.01.06.	41.38	12	17	29
2015.01.07.	72.73	24	9	33
2015.01.08.	77.27	17	5	22
2015.01.09.	75.0	15	5	20
2015.01.10.	62.5	5	3	8
2015.01.11.	40.0	2	3	5
2015.01.12.	45.71	16	19	35
2015.01.13.	40.0	10	15	25
2015.01.14.	46.15	6	7	13
2015.01.15.	64.71	11	6	17
2015.01.16.	36.84	7	12	19
2015.01.17.	75.0	3	1	4
2015.01.18.	33.33	1	2	3
2015.01.19.	66.67	12	6	18
2015.01.20.	76.47	13	4	17
2015.01.21.	57.14	16	12	28
2015.01.22.	40.0	8	12	20
2015.01.23.	86.36	19	3	22
2015.01.24.	66.67	2	1	3
2015.01.25.	69.23	9	4	13
2015.01.26.	53.57	15	13	28
2015.01.27.	47.22	17	19	36
2015.01.28.	52.94	18	16	34
2015.01.29.	28.0	7	18	25
2015.01.30.	50.0	8	8	16
2015.01.31.	33.33	1	2	3
2015.02.02.	47.06	16	18	34
2015.02.03.	45.45	15	18	33
2015.02.04.	72.73	16	6	22
2015.02.05.	36.84	7	12	19
2015.02.06.	64.0	16	9	25
2015.02.07.	50.0	3	3	6
2015.02.08.	38.46	5	8	13
2015.02.09.	51.16	22	21	43
2015.02.10.	51.79	29	27	56
2015.02.11.	56.36	31	24	55
2015.02.12.	46.15	18	21	39
2015.02.13.	60.71	17	11	28
2015.02.14.	50.0	2	2	4
2015.02.15.	33.33	2	4	6
2015.02.16.	62.96	17	10	27
2015.02.17.	56.0	14	11	25
2015.02.18.	42.86	3	4	7
2015.02.19.	50.0	1	1	2
2015.02.20.	33.33	1	2	3
2015.02.21.	100.0	1	0	1
2015.02.22.	40.0	4	6	10
2015.02.23.	75.86	22	7	29
2015.02.24.	86.67	13	2	15
2015.02.25.	71.43	15	6	21
2015.02.26.	21.43	3	11	14
2015.02.27.	40.91	9	13	22
2015.02.28.	50.0	1	1	2
2015.03.01.	62.5	5	3	8
2015.03.02.	85.71	18	3	21
2015.03.03.	69.7	23	10	33
2015.03.04.	41.94	13	18	31
2015.03.05.	72.41	21	8	29
2015.03.06.	85.71	24	4	28
2015.03.07.	80.0	4	1	5
2015.03.08.	60.0	3	2	5
2015.03.09.	46.88	15	17	32
2015.03.10.	60.0	18	12	30
2015.03.11.	46.88	15	17	32
2015.03.12.	48.28	14	15	29
2015.03.13.	64.71	22	12	34
2015.03.14.	40.0	2	3	5
2015.03.15.	83.33	5	1	6
2015.03.16.	70.97	22	9	31
2015.03.17.	88.89	24	3	27
2015.03.18.	33.33	12	24	36
2015.03.19.	53.49	23	20	43
2015.03.20.	61.54	24	15	39
2015.03.21.	100.0	3	0	3
2015.03.22.	0.0	0	1	1
2015.03.23.	61.54	16	10	26
2015.03.24.	33.33	5	10	15
2015.03.25.	76.0	19	6	25
2015.03.26.	38.46	10	16	26
2015.03.27.	46.67	7	8	15
2015.03.28.	75.0	3	1	4
2015.03.29.	0.0	0	1	1
2015.03.30.	71.05	27	11	38
2015.03.31.	76.0	19	6	25
2015.04.01.	40.62	13	19	32
2015.04.02.	73.08	19	7	26
2015.04.03.	89.29	25	3	28
2015.04.04.	50.0	2	2	4
2015.04.05.	50.0	2	2	4
2015.04.06.	68.97	20	9	29
2015.04.07.	66.67	18	9	27
2015.04.08.	77.78	21	6	27
2015.04.09.	78.57	11	3	14
2015.04.10.	81.82	9	2	11
2015.04.11.	50.0	1	1	2
2015.04.12.	60.0	3	2	5
2015.04.13.	65.38	17	9	26
2015.04.14.	72.41	21	8	29
2015.04.15.	73.08	19	7	26
2015.04.16.	63.33	19	11	30
2015.04.17.	70.37	19	8	27
2015.04.18.	66.67	2	1	3
2015.04.19.	50.0	2	2	4
2015.04.20.	59.09	13	9	22
2015.04.21.	64.0	16	9	25
2015.04.22.	27.78	5	13	18
2015.04.23.	61.9	13	8	21
2015.04.24.	61.11	11	7	18
2015.04.25.	50.0	1	1	2
2015.04.26.	75.0	3	1	4
2015.04.27.	57.14	16	12	28
2015.04.28.	60.0	18	12	30
2015.04.29.	38.71	12	19	31
2015.04.30.	10.0	2	18	20
2015.05.01.	100.0	3	0	3
2015.05.02.	66.67	2	1	3
2015.05.03.	75.0	3	1	4
2015.05.04.	37.93	11	18	29
2015.05.05.	100.0	3	0	3
2015.05.06.	50.0	11	11	22
2015.05.07.	60.0	12	8	20
2015.05.08.	45.83	11	13	24
2015.05.09.	50.0	1	1	2
2015.05.10.	100.0	6	0	6
2015.05.11.	70.97	22	9	31
2015.05.12.	50.94	27	26	53
2015.05.13.	58.33	28	20	48
2015.05.14.	57.14	12	9	21
2015.05.15.	38.1	8	13	21
2015.05.16.	33.33	2	4	6
2015.05.17.	25.0	1	3	4
2015.05.18.	44.44	12	15	27
2015.05.19.	72.73	8	3	11
2015.05.20.	100.0	9	0	9
2015.05.21.	60.0	6	4	10
2015.05.22.	63.16	12	7	19
2015.05.23.	33.33	1	2	3
2015.05.24.	66.67	2	1	3
2015.05.25.	55.56	5	4	9
2015.05.26.	30.0	12	28	40
2015.05.27.	40.54	15	22	37
2015.05.28.	61.54	8	5	13
2015.05.29.	70.0	14	6	20
2015.05.30.	66.67	2	1	3
2015.05.31.	66.67	4	2	6
2015.06.01.	50.0	11	11	22
2015.06.02.	53.85	14	12	26
2015.06.03.	46.67	7	8	15
2015.06.04.	66.67	8	4	12
2015.06.05.	57.14	4	3	7
2015.06.06.	25.0	1	3	4
2015.06.07.	40.0	2	3	5
2015.06.08.	53.33	8	7	15
2015.06.09.	53.85	7	6	13
2015.06.10.	33.33	2	4	6
2015.06.11.	73.33	11	4	15
2015.06.12.	45.45	5	6	11
2015.06.13.	0.0	0	1	1
2015.06.14.	20.0	1	4	5
2015.06.15.	61.54	8	5	13
2015.06.16.	55.56	5	4	9
2015.06.17.	61.11	11	7	18
2015.06.18.	57.14	8	6	14
2015.06.19.	90.0	18	2	20
2015.06.20.	33.33	1	2	3
2015.06.21.	66.67	2	1	3
2015.06.22.	85.71	12	2	14
2015.06.23.	65.0	13	7	20
2015.06.24.	40.0	4	6	10
2015.06.25.	60.0	6	4	10
2015.06.26.	80.0	4	1	5
2015.06.27.	75.0	3	1	4
2015.06.28.	20.0	1	4	5
2015.06.29.	50.0	7	7	14
2015.06.30.	72.73	8	3	11
2015.07.01.	56.25	9	7	16
2015.07.02.	61.54	8	5	13
2015.07.03.	45.0	9	11	20
2015.07.04.	100.0	2	0	2
2015.07.05.	50.0	1	1	2
2015.07.06.	54.55	6	5	11
2015.07.07.	30.43	7	16	23
2015.07.08.	34.38	11	21	32
2015.07.09.	52.17	12	11	23
2015.07.10.	70.59	12	5	17
2015.07.11.	50.0	3	3	6
2015.07.12.	66.67	4	2	6
2015.07.13.	95.65	22	1	23
2015.07.14.	50.0	15	15	30
2015.07.15.	68.75	11	5	16
2015.07.16.	90.0	9	1	10
2015.07.17.	50.0	6	6	12
2015.07.19.	100.0	1	0	1
2015.07.20.	33.33	7	14	21
2015.07.21.	64.29	9	5	14
2015.07.22.	46.67	7	8	15
2015.07.23.	73.33	11	4	15
2015.07.24.	31.25	5	11	16
2015.07.25.	100.0	1	0	1
2015.07.26.	100.0	2	0	2
2015.07.27.	37.5	6	10	16
2015.07.28.	26.67	4	11	15
2015.07.29.	50.0	4	4	8
2015.07.30.	53.85	7	6	13
2015.07.31.	70.0	7	3	10
2015.08.01.	40.0	2	3	5
2015.08.02.	75.0	3	1	4
2015.08.03.	57.14	8	6	14
2015.08.04.	100.0	7	0	7
2015.08.05.	41.67	5	7	12
2015.08.06.	75.0	6	2	8
2015.08.07.	41.67	5	7	12
2015.08.08.	100.0	3	0	3
2015.08.09.	75.0	3	1	4
2015.08.10.	33.33	8	16	24
2015.08.11.	50.0	3	3	6
2015.08.12.	33.33	9	18	27
2015.08.13.	56.67	17	13	30
2015.08.14.	50.0	3	3	6
2015.08.15.	50.0	3	3	6
2015.08.16.	62.5	5	3	8
2015.08.17.	42.11	8	11	19
2015.08.18.	50.0	9	9	18
2015.08.19.	46.15	6	7	13
2015.08.20.	36.84	7	12	19
2015.08.21.	34.62	9	17	26
2015.08.22.	25.0	1	3	4
2015.08.23.	66.67	2	1	3
2015.08.24.	33.33	6	12	18
2015.08.25.	56.25	9	7	16
2015.08.26.	80.0	20	5	25
2015.08.27.	58.33	7	5	12
2015.08.28.	60.0	6	4	10
2015.08.29.	100.0	1	0	1
2015.08.30.	100.0	2	0	2
2015.08.31.	48.0	12	13	25
2015.09.01.	41.67	10	14	24
2015.09.02.	60.0	15	10	25
2015.09.03.	53.33	8	7	15
2015.09.04.	26.67	4	11	15
2015.09.05.	80.0	4	1	5
2015.09.06.	100.0	2	0	2
2015.09.07.	33.33	5	10	15
2015.09.08.	35.71	5	9	14
2015.09.09.	100.0	10	0	10
2015.09.10.	50.0	7	7	14
2015.09.11.	50.0	4	4	8
2015.09.12.	100.0	1	0	1
2015.09.13.	0.0	0	1	1
2015.09.14.	35.71	5	9	14
2015.09.15.	70.83	17	7	24
2015.09.16.	87.5	14	2	16
2015.09.17.	50.0	8	8	16
2015.09.18.	89.47	17	2	19
2015.09.19.	0.0	0	0	0
2015.09.20.	100.0	1	0	1
2015.09.21.	22.22	4	14	18
2015.09.22.	85.71	12	2	14
2015.09.23.	33.33	5	10	15
2015.09.24.	76.0	19	6	25
2015.09.25.	43.9	18	23	41
2015.09.26.	44.44	4	5	9
2015.09.27.	50.0	3	3	6
2015.09.28.	100.0	1	0	1
2015.09.29.	75.0	3	1	4
2015.09.30.	17.65	3	14	17
2015.10.01.	92.86	13	1	14
2015.10.02.	46.67	7	8	15
2015.10.03.	100.0	2	0	2
2015.10.04.	0.0	0	2	2
2015.10.05.	76.47	13	4	17
2015.10.06.	38.46	5	8	13
2015.10.07.	68.75	11	5	16
2015.10.08.	64.71	11	6	17
2015.10.09.	0.0	0	0	0
2015.10.11.	100.0	2	0	2
2015.10.12.	72.22	13	5	18
2015.10.13.	47.83	11	12	23
2015.10.14.	38.89	7	11	18
2015.10.15.	78.57	11	3	14
2015.10.16.	53.33	8	7	15
2015.10.17.	100.0	1	0	1
2015.10.18.	0.0	0	3	3
2015.10.19.	71.43	10	4	14
2015.10.20.	60.0	9	6	15
2015.10.21.	69.23	9	4	13
2015.10.22.	57.14	8	6	14
2015.10.23.	85.71	12	2	14
2015.10.24.	100.0	2	0	2
2015.10.25.	100.0	1	0	1
2015.10.26.	65.52	19	10	29
2015.10.27.	33.33	6	12	18
2015.10.28.	62.5	15	9	24
2015.10.29.	68.18	15	7	22
2015.10.30.	43.48	10	13	23
2015.10.31.	60.0	3	2	5
2015.11.01.	0.0	0	1	1
2015.11.02.	57.14	8	6	14
2015.11.03.	71.43	10	4	14
2015.11.04.	63.64	14	8	22
2015.11.05.	41.67	5	7	12
2015.11.06.	64.29	9	5	14
2015.11.08.	50.0	4	4	8
2015.11.09.	50.0	9	9	18
2015.11.10.	38.46	15	24	39
2015.11.11.	62.96	17	10	27
2015.11.12.	76.6	36	11	47
2015.11.13.	79.25	42	11	53
2015.11.14.	60.0	9	6	15
2015.11.15.	72.73	8	3	11
2015.11.16.	21.43	3	11	14
2015.11.17.	72.73	16	6	22
2015.11.18.	50.0	3	3	6
2015.11.19.	100.0	9	0	9
2015.11.20.	61.54	8	5	13
2015.11.21.	100.0	5	0	5
2015.11.22.	100.0	2	0	2
2015.11.23.	88.89	16	2	18
2015.11.24.	53.33	8	7	15
2015.11.25.	54.17	13	11	24
2015.11.26.	88.89	16	2	18
2015.11.27.	66.67	6	3	9
2015.11.28.	33.33	1	2	3
2015.11.29.	100.0	2	0	2
2015.11.30.	33.33	2	4	6
2015.12.01.	75.0	15	5	20
2015.12.02.	56.25	9	7	16
2015.12.03.	45.0	9	11	20
2015.12.04.	63.64	7	4	11
2015.12.05.	50.0	3	3	6
2015.12.06.	71.43	5	2	7
2015.12.07.	43.75	7	9	16
2015.12.08.	54.55	12	10	22
2015.12.09.	35.71	5	9	14
2015.12.10.	71.43	10	4	14
2015.12.11.	38.1	8	13	21
2015.12.12.	0.0	0	2	2
2015.12.13.	66.67	2	1	3
2015.12.14.	47.06	8	9	17
2015.12.15.	68.75	11	5	16
2015.12.16.	86.67	13	2	15
2015.12.17.	57.89	11	8	19
2015.12.18.	38.89	7	11	18
2015.12.19.	50.0	2	2	4
2015.12.20.	50.0	1	1	2
2015.12.21.	69.57	16	7	23
2015.12.22.	65.22	15	8	23
2015.12.23.	57.14	12	9	21
2015.12.24.	47.37	9	10	19
2015.12.25.	66.67	2	1	3
2015.12.26.	66.67	4	2	6
2015.12.27.	50.0	1	1	2
2015.12.28.	40.0	8	12	20
2015.12.29.	86.67	13	2	15
2015.12.30.	68.75	22	10	32
2015.12.31.	60.0	6	4	10
2016.01.01.	100.0	2	0	2
2016.01.02.	50.0	1	1	2
2016.01.03.	50.0	1	1	2
2016.01.04.	54.55	6	5	11
2016.01.05.	77.78	7	2	9
2016.01.06.	40.91	9	13	22
2016.01.07.	50.0	4	4	8
2016.01.08.	35.71	5	9	14
2016.01.09.	25.0	1	3	4
2016.01.10.	0.0	0	1	1
2016.01.11.	50.0	6	6	12
2016.01.12.	55.0	11	9	20
2016.01.13.	89.47	17	2	19
2016.01.14.	56.25	9	7	16
2016.01.15.	70.83	17	7	24
2016.01.16.	50.0	2	2	4
2016.01.17.	0.0	0	1	1
2016.01.18.	52.38	11	10	21
2016.01.19.	50.0	7	7	14
2016.01.20.	60.0	9	6	15
2016.01.21.	24.0	6	19	25
2016.01.22.	71.43	20	8	28
2016.01.23.	66.67	4	2	6
2016.01.24.	50.0	2	2	4
2016.01.25.	75.0	27	9	36
2016.01.26.	38.1	8	13	21
2016.01.27.	55.56	10	8	18
2016.01.28.	80.0	12	3	15
2016.01.29.	65.22	15	8	23
2016.01.30.	33.33	1	2	3
2016.01.31.	83.33	5	1	6
2016.02.01.	66.67	14	7	21
2016.02.02.	44.44	8	10	18
2016.02.03.	61.9	26	16	42
2016.02.04.	66.67	22	11	33
2016.02.05.	60.0	12	8	20
2016.02.06.	71.43	5	2	7
2016.02.07.	40.0	2	3	5
2016.02.08.	42.86	3	4	7
2016.02.09.	20.0	1	4	5
2016.02.10.	100.0	1	0	1
2016.02.11.	27.27	6	16	22
2016.02.12.	37.5	12	20	32
2016.02.13.	25.0	1	3	4
2016.02.14.	66.67	2	1	3
2016.02.15.	75.0	18	6	24
2016.02.16.	57.89	11	8	19
2016.02.17.	23.08	6	20	26
2016.02.18.	94.12	16	1	17
2016.02.19.	66.67	12	6	18
2016.02.20.	100.0	3	0	3
2016.02.21.	0.0	0	3	3
2016.02.22.	72.22	13	5	18
2016.02.23.	32.0	8	17	25
2016.02.24.	45.0	9	11	20
2016.02.25.	88.89	16	2	18
2016.02.26.	70.59	12	5	17
2016.02.27.	60.0	3	2	5
2016.02.28.	50.0	1	1	2
2016.02.29.	41.67	5	7	12
2016.03.02.	71.43	10	4	14
2016.03.03.	78.57	11	3	14
2016.03.04.	56.25	9	7	16
2016.03.05.	100.0	3	0	3
2016.03.06.	100.0	3	0	3
2016.03.07.	35.71	5	9	14
2016.03.08.	38.1	8	13	21
2016.03.09.	75.0	9	3	12
2016.03.10.	66.67	8	4	12
2016.03.11.	69.23	9	4	13
2016.03.13.	83.33	5	1	6
2016.03.14.	55.56	10	8	18
2016.03.15.	52.94	9	8	17
2016.03.16.	92.31	12	1	13
2016.03.17.	46.15	6	7	13
2016.03.18.	73.33	11	4	15
2016.03.19.	100.0	2	0	2
2016.03.20.	66.67	2	1	3
2016.03.21.	40.0	6	9	15
2016.03.22.	55.0	11	9	20
2016.03.23.	55.0	11	9	20
2016.03.24.	17.65	3	14	17
2016.03.25.	26.32	5	14	19
2016.03.26.	71.43	5	2	7
2016.03.27.	100.0	5	0	5
2016.03.28.	8.33	1	11	12
2016.03.29.	76.92	10	3	13
2016.03.30.	64.71	11	6	17
2016.03.31.	39.29	11	17	28
2016.04.01.	41.67	5	7	12
2016.04.02.	33.33	1	2	3
2016.04.03.	0.0	0	3	3
2016.04.04.	61.29	19	12	31
2016.04.05.	25.0	6	18	24
2016.04.06.	57.14	12	9	21
2016.04.07.	42.11	8	11	19
2016.04.08.	21.74	5	18	23
2016.04.09.	66.67	2	1	3
2016.04.10.	50.0	3	3	6
2016.04.11.	36.84	7	12	19
2016.04.12.	80.0	12	3	15
2016.04.13.	100.0	4	0	4
2016.04.14.	64.71	11	6	17
2016.04.15.	58.33	7	5	12
2016.04.17.	40.0	2	3	5
2016.04.18.	7.14	1	13	14
2016.04.19.	62.5	10	6	16
2016.04.20.	57.14	8	6	14
2016.04.21.	73.33	11	4	15
2016.04.22.	43.75	7	9	16
2016.04.23.	100.0	4	0	4
2016.04.24.	50.0	1	1	2
2016.04.25.	62.96	17	10	27
2016.04.26.	57.14	8	6	14
2016.04.27.	45.0	9	11	20
2016.04.28.	58.82	10	7	17
2016.04.29.	44.44	4	5	9
2016.04.30.	50.0	2	2	4
2016.05.01.	50.0	2	2	4
2016.05.02.	35.71	5	9	14
2016.05.03.	53.85	7	6	13
2016.05.04.	35.71	5	9	14
2016.05.05.	0.0	0	1	1
2016.05.06.	60.0	3	2	5
2016.05.07.	25.0	1	3	4
2016.05.08.	100.0	2	0	2
2016.05.09.	42.11	8	11	19
2016.05.10.	70.0	7	3	10
2016.05.11.	61.54	16	10	26
2016.05.12.	54.84	17	14	31
2016.05.13.	36.36	8	14	22
2016.05.14.	50.0	3	3	6
2016.05.15.	66.67	4	2	6
2016.05.16.	67.86	19	9	28
2016.05.17.	44.83	13	16	29
2016.05.18.	25.0	3	9	12
2016.05.19.	53.85	7	6	13
2016.05.20.	72.0	18	7	25
2016.05.21.	57.14	4	3	7
2016.05.22.	80.0	4	1	5
2016.05.23.	80.0	12	3	15
2016.05.24.	33.33	3	6	9
2016.05.25.	76.19	16	5	21
2016.05.26.	62.5	5	3	8
2016.05.27.	78.95	15	4	19
2016.05.28.	100.0	1	0	1
2016.05.29.	0.0	0	1	1
2016.05.30.	50.0	6	6	12
2016.05.31.	100.0	9	0	9
2016.06.01.	42.86	3	4	7
2016.06.02.	81.25	13	3	16
2016.06.03.	66.67	6	3	9
2016.06.04.	75.0	3	1	4
2016.06.05.	100.0	2	0	2
2016.06.06.	0.0	0	1	1
2016.06.07.	87.5	14	2	16
2016.06.08.	30.77	4	9	13
2016.06.09.	59.26	16	11	27
2016.06.10.	43.48	10	13	23
2016.06.11.	100.0	4	0	4
2016.06.12.	77.78	7	2	9
2016.06.13.	50.0	7	7	14
2016.06.14.	53.85	7	6	13
2016.06.15.	15.38	2	11	13
2016.06.16.	45.45	5	6	11
2016.06.17.	58.82	10	7	17
2016.06.18.	0.0	0	0	0
2016.06.19.	25.0	1	3	4
2016.06.20.	81.25	13	3	16
2016.06.21.	50.0	5	5	10
2016.06.22.	72.73	8	3	11
2016.06.23.	12.5	2	14	16
2016.06.24.	50.0	7	7	14
2016.06.25.	25.0	1	3	4
2016.06.26.	0.0	0	1	1
2016.06.27.	72.73	8	3	11
2016.06.28.	72.73	16	6	22
2016.06.29.	78.57	11	3	14
2016.06.30.	93.75	15	1	16
2016.07.01.	76.47	13	4	17
2016.07.02.	60.0	3	2	5
2016.07.03.	50.0	2	2	4
2016.07.04.	76.47	13	4	17
2016.07.05.	36.36	4	7	11
2016.07.06.	30.0	3	7	10
2016.07.07.	90.0	9	1	10
2016.07.08.	50.0	4	4	8
2016.07.09.	0.0	0	1	1
2016.07.10.	50.0	1	1	2
2016.07.11.	75.0	3	1	4
2016.07.12.	64.29	9	5	14
2016.07.13.	81.82	18	4	22
2016.07.14.	56.52	13	10	23
2016.07.15.	46.67	7	8	15
2016.07.16.	100.0	6	0	6
2016.07.17.	33.33	1	2	3
2016.07.18.	57.89	11	8	19
2016.07.19.	47.06	8	9	17
2016.07.20.	50.0	8	8	16
2016.07.21.	53.33	8	7	15
2016.07.22.	30.0	6	14	20
2016.07.23.	83.33	5	1	6
2016.07.24.	66.67	2	1	3
2016.07.25.	88.89	8	1	9
2016.07.26.	72.73	8	3	11
2016.07.27.	30.0	3	7	10
2016.07.28.	42.86	9	12	21
2016.07.29.	64.71	11	6	17
2016.07.30.	100.0	1	0	1
2016.07.31.	100.0	1	0	1
2016.08.01.	71.43	10	4	14
2016.08.02.	18.75	3	13	16
2016.08.03.	33.33	4	8	12
2016.08.04.	70.0	7	3	10
2016.08.05.	25.0	1	3	4
2016.08.06.	66.67	2	1	3
2016.08.07.	25.0	1	3	4
2016.08.08.	64.29	9	5	14
2016.08.09.	60.0	6	4	10
2016.08.10.	71.43	30	12	42
2016.08.11.	55.56	25	20	45
2016.08.12.	71.43	10	4	14
2016.08.13.	66.67	2	1	3
2016.08.15.	42.86	3	4	7
2016.08.16.	33.33	8	16	24
2016.08.17.	29.41	5	12	17
2016.08.18.	78.57	11	3	14
2016.08.19.	58.33	7	5	12
2016.08.20.	100.0	2	0	2
2016.08.21.	25.0	2	6	8
2016.08.22.	29.17	7	17	24
2016.08.23.	64.29	9	5	14
2016.08.24.	31.25	5	11	16
2016.08.25.	29.41	5	12	17
2016.08.26.	46.15	6	7	13
